time,logger,level,message,exception
2013-01-04 22:20:10.7358,Raven.Database.Server.HttpServer,Debug,Request #  17: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:20:10.7358,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 1 ms
	Index: Temp/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 22:20:10.7504,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/2145 and etag ,
2013-01-04 22:20:10.7504,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/2145' was deleted,
2013-01-04 22:20:10.7504,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 14 because: DEL RegistrationDocuments/2145,
2013-01-04 22:20:10.7504,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0011628,
2013-01-04 22:20:10.7504,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/2145",
2013-01-04 22:20:10.7504,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/2145' was not found,
2013-01-04 22:20:10.7504,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/2145) from Raven/DocumentsByEntityName,
2013-01-04 22:20:10.7504,Raven.Database.Server.HttpServer,Debug,Request #  18: POST    -     3 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:20:10.7504,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 14, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:20:10.7504,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/2145
",
2013-01-04 22:20:10.7504,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/2145",
2013-01-04 22:20:10.7504,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/2145' was not found,
2013-01-04 22:20:10.7504,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/2145) from Temp/RegistrationDocuments/ByEmail,
2013-01-04 22:20:10.7689,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 15 because: WORK BY IndexingExecuter,
2013-01-04 22:20:10.7689,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 15, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:20:10.7689,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 15, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:21:42.9784,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:21:42.9784,Raven.Database.Server.HttpServer,Debug,Request #  19: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:21:42.9784,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 22:21:42.9784,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 22:21:42.9784,Raven.Database.Server.HttpServer,Debug,Request #  20: GET     -     0 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo,
2013-01-04 22:21:43.1716,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 22:21:43.1716,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 16 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 22:21:43.1716,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0900-0000-000000000005,
2013-01-04 22:21:43.1716,Raven.Database.Server.HttpServer,Debug,Request #  21: PUT     -     2 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments,
2013-01-04 22:21:43.1716,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 16, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:21:43.1716,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000004,
2013-01-04 22:21:43.1716,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 22:21:43.1716,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 22:21:43.1716,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000005, 1/5/2013 3:21:43 AM",
2013-01-04 22:21:43.1716,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Temp/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000005, 1/5/2013 3:21:43 AM",
2013-01-04 22:21:43.1716,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 17 because: WORK BY IndexingExecuter,
2013-01-04 22:21:43.1716,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 17, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:21:43.1716,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 17, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:21:43.3492,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/2177', update: False, ",
2013-01-04 22:21:43.3492,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/2177 with etag 00000000-0000-0900-0000-000000000006,
2013-01-04 22:21:43.3492,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 18 because: PUT RegistrationDocuments/2177,
2013-01-04 22:21:43.3492,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0008138,
2013-01-04 22:21:43.3492,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000005,
2013-01-04 22:21:43.3492,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2013-01-04 22:21:43.3492,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0900-0000-000000000005",
2013-01-04 22:21:43.3492,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/RegistrationDocuments/ByEmail, LastIndexedEtag: 00000000-0000-0900-0000-000000000005",
2013-01-04 22:21:43.3492,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RegistrationDocuments/2177),
2013-01-04 22:21:43.3492,Raven.Database.Server.HttpServer,Debug,Request #  22: POST    -     3 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:21:43.3492,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/2177 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/2177
	Tag I-: RegistrationDocuments
	LastModified I-: 20130105032143349
",
2013-01-04 22:21:43.3492,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/2177
",
2013-01-04 22:21:43.3492,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/RegistrationDocuments/ByEmail. (RegistrationDocuments/2177),
2013-01-04 22:21:43.3492,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/2177 result in index Temp/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/2177
	Email I-: jimmy@codalicio.us
",
2013-01-04 22:21:43.3492,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/RegistrationDocuments/ByEmail,
2013-01-04 22:21:43.3492,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 18, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:21:43.3795,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 22:21:43.3795,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:21:43.3795,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 19 because: WORK BY IndexingExecuter,
2013-01-04 22:21:43.3795,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 19, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:21:43.3795,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 19, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:21:43.3795,Raven.Database.Server.HttpServer,Debug,Request #  23: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:21:43.4927,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 22:21:43.4927,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/2177' was found,
2013-01-04 22:21:43.4927,Raven.Database.Server.HttpServer,Debug,Request #  24: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:21:43.4927,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 4 ms
	Index: Temp/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 22:21:43.6039,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:21:43.6039,Raven.Database.Server.HttpServer,Debug,Request #  25: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:21:43.6078,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 22:21:43.6078,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/2177' was found,
2013-01-04 22:21:43.6078,Raven.Database.Server.HttpServer,Debug,Request #  26: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:21:43.6078,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/2177 and etag ,
2013-01-04 22:21:43.6078,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/2177' was deleted,
2013-01-04 22:21:43.6078,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 1 ms
	Index: Temp/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 22:21:43.6078,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 20 because: DEL RegistrationDocuments/2177,
2013-01-04 22:21:43.6078,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0017979,
2013-01-04 22:21:43.6078,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/2177",
2013-01-04 22:21:43.6078,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/2177' was not found,
2013-01-04 22:21:43.6078,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/2177) from Raven/DocumentsByEntityName,
2013-01-04 22:21:43.6078,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 20, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:21:43.6078,Raven.Database.Server.HttpServer,Debug,Request #  27: POST    -     4 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:21:43.6254,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/2177
",
2013-01-04 22:21:43.6254,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/2177",
2013-01-04 22:21:43.6254,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/2177' was not found,
2013-01-04 22:21:43.6254,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/2177) from Temp/RegistrationDocuments/ByEmail,
2013-01-04 22:21:43.6254,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 21 because: WORK BY IndexingExecuter,
2013-01-04 22:21:43.6254,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 21, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:21:43.6254,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 21, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:21:47.2786,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 22:21:47.2786,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 22:21:47.2786,Raven.Database.Server.HttpServer,Debug,Request #  28: GET     -     1 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo,
2013-01-04 22:21:47.2796,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:21:47.2796,Raven.Database.Server.HttpServer,Debug,Request #  29: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:21:47.4533,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 22:21:47.4533,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 22 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 22:21:47.4533,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0900-0000-000000000007,
2013-01-04 22:21:47.4533,Raven.Database.Server.HttpServer,Debug,Request #  30: PUT     -     2 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments,
2013-01-04 22:21:47.4533,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000006,
2013-01-04 22:21:47.4533,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 22, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:21:47.4533,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 22:21:47.4533,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 22:21:47.4533,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000007, 1/5/2013 3:21:47 AM",
2013-01-04 22:21:47.4533,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Temp/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000007, 1/5/2013 3:21:47 AM",
2013-01-04 22:21:47.4533,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 23 because: WORK BY IndexingExecuter,
2013-01-04 22:21:47.4533,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 23, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:21:47.4680,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 23, for: ReducingExecuter, will wait for additional work",
